PM2.5,PM10,NO2,SO2,CO,O3,AQI
122.77,62.94,17.61,42.36,3.52,10.41,302.3615385
144.7,108.25,22.91,24.48,7.57,182.39,319.2307692
148.91,139.52,68.09,45.98,9.86,198.68,322.4692308
144.46,183.46,17.43,9.26,5.84,170.24,319.0461538
26.8,77.68,8.03,16.5,1.99,49.19,77.68
116.3,82.26,80.87,17.08,2.79,186.83,285.3333333
132.38,68.86,10.84,23.36,6.46,103.19,309.7538462
131.1,14.02,85.02,10.69,1.4,156.97,308.7692308
72.74,157.12,54.17,38.63,3.88,45.86,140.1333333
71.75,175.47,96.59,22.28,9.09,143.06,163.7761194
121.56,137.66,5.52,1.18,8.84,19.89,301.4307692
10.7,71.04,92.32,42.26,7.2,169.45,202.1538462
97.28,191.38,73.85,35.59,6.01,52.21,221.9333333
85.23,196.54,38.63,9.53,7.59,48.32,181.7666667
103.68,136.19,49.74,22.66,6.66,98.73,243.2666667
101.05,94.59,42.53,10.22,8.85,47.45,234.5
114.22,84.07,66.9,14.35,0.92,184.78,278.4
73.03,24.77,65.85,43.53,8.6,75.83,141.1
25.19,186.91,37.52,6.25,0.83,99.14,158.2733333
121.39,91.65,25.17,45.04,8.19,181.33,301.3
105.8,190.92,15.52,10.99,8.88,198.74,277.2564103
9.88,144.58,50.61,42.22,9.32,196.72,272.0769231
105.27,188.63,25.95,5.84,5.27,112.86,248.5666667
121.43,55.34,70.77,38.15,4.82,97.44,301.3307692
81.66,64.87,78.59,48.42,2.6,199.82,280.025641
74,163.33,28.33,15.11,9.77,196.37,271.1794872
73.63,27.15,84.95,48.01,7.84,102.52,143.1
117.15,49.53,80.47,4.56,1.53,199.49,288.1666667
78.44,32.68,44.71,42.95,4.04,76.94,159.1333333
91.48,13.49,62.24,3.89,8.34,136.58,202.6
50,163.82,43.26,16.92,0.43,27.18,142.88
22.86,58.26,44.53,8.31,1.02,75.29,75.29
108.15,75.23,50.08,46.89,6.58,150.14,258.1666667
149.86,185.01,7.23,43.39,9.02,27.12,323.2
50.83,172.25,98.03,32.35,1.31,44.48,148.5
59.18,21.2,72.77,41.37,7.33,164.79,196.2089552
144.77,198.66,36.86,23.62,5.83,44.17,319.2846154
73.01,159.12,53.22,35.99,9.14,161.38,191.119403
98.48,142.24,74.86,27.18,9.33,86.11,225.9333333
115.57,170.69,23.88,38.75,6.27,153.45,282.9
95.71,157.44,57.5,17.2,1.68,123.7,216.7
125.63,114.06,67.64,5.44,7.84,152.6,304.5615385
6.69,139.31,94.8,24.64,5.19,16.29,126.54
34.73,95.81,73.43,6.73,4.58,153.89,179.9402985
137.08,18.38,82.02,45.91,0.56,72.73,313.3692308
101.2,150.32,62.14,46.85,4.6,26.1,235
95.18,145.06,48.83,44.08,7.38,27.06,214.9333333
99.36,154.53,82.78,49.93,0.49,26.97,228.8666667
37.42,38.77,45.95,8.88,1.66,191.66,259.1025641
46.11,101.06,66.45,45.68,6.35,109.11,113.1044776
112.18,24.5,79.69,12.52,7.38,23.61,271.6
42.62,166.34,59.88,39.99,5.39,35.34,144.56
137.65,164.03,54.22,38.41,7.72,111.99,313.8076923
8.81,68.64,44.25,24.69,2.01,168.6,68.64
69.44,11.32,32.08,28.21,3.3,44.63,129.1333333
141.54,157.45,34.96,14.44,3.22,101.36,316.8
37.43,153.41,43.84,19.17,3.09,56.17,135.94
75.45,84.02,26.9,31.58,2.39,24.38,149.1666667
146.92,46.31,10.03,46.14,5.38,192.12,320.9384615
135.86,33.88,37.97,34.76,1.52,176.17,312.4307692
48.98,179.6,10.79,10.4,7.37,197.31,273.5897436
24.96,87.46,5.22,40.19,2.48,119.61,128.7761194
101.21,65.73,92.12,28.23,0.87,192.18,260.4358974
100.11,96.99,74.25,3.54,1.8,11.99,231.3666667
15.84,176.92,85.92,25.47,6.01,31.03,151.6133333
127.51,76.06,44.29,46.23,0.51,84.51,306.0076923
106.71,38.35,57.66,36.01,6.95,118.44,253.3666667
97.64,193.29,18.69,35.06,9.8,19.81,223.1333333
132.24,33.36,31.82,36.37,8.96,115.71,309.6461538
49.3,163.75,49.42,19.18,9.62,168.73,142.8333333
141.38,28.16,15.04,41.24,3.61,115.11,316.6769231
16.23,128.02,93.3,8.25,2.82,112.01,119.0133333
41.59,21.24,91.08,4.7,9.58,94.29,111.08
32.91,29.58,43.99,35.1,1.73,191.28,258.1282051
105.49,66.05,54.84,8.98,2.41,135.69,249.3
57.82,61.53,37.49,29.49,5.3,79.05,95.7
127.31,138.25,83.32,17.6,6.29,122.68,305.8538462
147.21,134.29,91.35,14.84,3.07,120.41,321.1615385
73.14,172.75,61.8,17.91,8.12,143.55,164.5074627
92.06,196.5,38.67,13.06,0.8,101.16,204.5333333
52.44,66.95,18.11,21.72,7.42,117.78,126.0447761
91.68,168.66,14.74,23.09,3.56,61.72,203.2666667
96.28,166.55,10.99,2.33,6.27,57.68,218.6
27.33,65.41,58.37,21.45,1.51,179.34,227.5128205
15.04,192.81,63.6,3.63,0.52,187.92,249.5128205
65.59,120.64,74.25,29.48,1.24,107.7,116.3
53.55,36.71,46.59,25.03,4.58,158.25,186.4477612
93.05,65.36,50.78,14.99,5.29,140.11,207.8333333
63.74,123.41,56.97,49.39,4.61,169.99,203.5384615
5.97,64.29,18.64,16.57,4.91,27.23,64.29
91.45,19.37,54.99,44.19,4.42,88.69,202.5
41.92,144.71,76.74,11.51,3.93,11.46,130.14
9.73,93.74,52.52,1.15,0.48,54.43,93.74
74.55,77.34,5.7,2.3,1.22,44.51,146.1666667
31.33,125.65,67.39,16.33,5.41,166.91,199.3731343
15.39,57.06,39.39,6.72,2.56,187.58,248.6410256
86.2,121.53,96.66,31.41,4.44,175.15,216.7692308
70.97,124.75,12.55,12.14,3.42,37.96,134.2333333
113.11,107.76,89.44,33.49,4.32,70.92,274.7
44.78,156.19,41.78,17.04,7.75,162.04,192.1044776
16.44,31.55,50.95,12.58,6.68,23.27,63.4375
24.04,81.81,50.13,10.01,8.47,145.1,166.8208955
133.61,118.02,56.96,5.77,3.33,23.82,310.7
40.6,21.18,72.69,41.58,1.27,180.8,231.2564103
25.36,156.48,20.26,15.86,4.23,110.12,137.9866667
149.17,95.98,66.09,17.84,5.88,181.99,322.6692308
43.17,78.1,85.33,42.2,1.07,119.26,128.2537313
106.41,187.66,57.12,16.53,5.45,143.47,252.3666667
72.04,123.08,71.87,30.93,8.18,96.14,137.8
53.99,46.15,48.62,12.81,1.6,100.94,89.31666667
42.69,67.81,72.62,28.31,4.16,136.21,153.5522388
75.45,75.25,9.45,5.87,0.31,80.25,149.1666667
146.02,15.77,51.84,1.42,2.73,155.14,320.2461538
100.93,73.63,83.38,31.35,6.28,93.58,234.1
121.74,126.9,20.92,26.23,1.31,110.53,301.5692308
43.65,14.97,10.69,37.76,9.85,62.92,72.08333333
121.74,152.68,22.89,11.06,8.75,70.58,301.5692308
116.12,189.07,87.13,10.41,4.9,170.11,284.7333333
58.07,101.26,84.95,41.16,4.71,195.22,268.2307692
110.65,21.64,80.78,26.49,8.12,192.25,266.5
129.85,35.35,87.99,36.27,6.4,108.17,307.8076923
89.58,149.87,64.78,21.45,3.09,19.51,196.2666667
56.45,197.14,47.67,25.59,6.95,128.42,165.0933333
47.28,169.96,30.38,13.3,7.54,175.51,217.6923077
135.56,137.6,9.48,37,6.51,160.98,312.2
81.98,81.85,41.23,3.91,6.45,156.63,184.0298507
144.57,125.26,44.74,10.87,4.6,177.57,319.1307692
58.29,40.44,58.86,14.05,1.03,187.94,249.5641026
70.79,77.2,47.19,47.44,8.76,171.46,207.3076923
138.28,143.48,44.27,27.76,9.31,162.23,314.2923077
50.26,103.82,10.62,37.65,6.39,19.3,102.88
5.03,114.87,39,3.23,8.55,70.61,110.2466667
50.21,89.44,24.79,37.45,9.94,44.83,89.44
68.73,188.79,6.99,35.08,0.11,175.53,217.7435897
85.11,47.32,19.59,35.41,2.8,61.26,181.3666667
38.03,164.14,61.5,17.63,4.87,56.28,143.0933333
106.7,142.63,73.85,32.65,0.25,122.55,253.3333333
83.76,75.73,35.51,43.43,0.83,162.59,192.9253731
84.47,131.61,58.28,43.88,9.2,182.66,236.025641
107.11,110.8,88.25,10.09,9.89,155.32,254.7
23.96,41.89,95.1,25.33,6.4,86.07,115.1
30.78,45.06,35.54,27.8,4.63,25.89,45.06
21.08,180.59,69.27,29.11,8.98,81.75,154.06
17.62,175.92,27.64,36.31,2.6,60.26,150.9466667
110.47,196.78,9.68,11.75,7.32,105.55,265.9
92.76,13.85,53.36,27.31,2.64,74.83,206.8666667
81.29,51.59,24.4,17.57,9.64,73.13,168.6333333
56.02,128.19,96.17,2.48,2.3,139.6,158.6119403
149.37,177.34,35.67,13.9,1,64.13,322.8230769
95.39,11.35,95.05,10.9,9.44,159.42,215.6333333
62.31,138.5,66.01,47.3,8.69,65.15,126
106.4,35.63,37.66,22.48,2.67,104.33,252.3333333
145.85,88.9,43.22,32.04,3.95,122.4,320.1153846
28.68,16.44,15.84,43.86,5.39,53.29,54.575
106.58,82.64,42.75,29.62,2.01,153.85,252.9333333
79.12,38.99,65.78,39.24,0.51,189,252.2820513
27.25,191.23,92.5,24.51,2.9,106.45,161.1533333
99.87,172.19,65.02,45.27,0.26,77.18,230.5666667
136.8,43.44,91.23,12.21,9.15,91.16,313.1538462
94.25,174.26,17.53,22.51,3.69,176.36,219.8717949
14.99,72.3,55.49,7.63,3.3,101.87,102.2985075
73.73,166.59,73.61,38.2,4.66,143.24,164.0447761
64.37,197.05,37.28,27.58,4.48,37.65,165.0333333
102.83,42.04,53.69,28.19,3.92,33.77,240.4333333
137.67,141.18,19.14,13.06,4.84,122.64,313.8230769
37.78,196.09,90.13,4.29,1.16,150.19,174.4179104
43.1,27.63,86.16,49.51,3.03,180.71,231.025641
80.53,133.43,91.67,1.88,0.29,92.28,166.1
88.12,123.9,5.43,16.89,3.92,196.08,270.4358974
35.52,21.64,16.62,17.15,9.27,185.98,244.5384615
95.96,31.03,35.87,2.45,1.64,88.38,217.5333333
104.22,144.48,70.84,31.7,9.47,88.39,245.0666667
30.92,183.46,9.34,39.45,8.33,154.91,181.4626866
149.74,51.62,92.86,25.83,6.43,98.63,323.1076923
26,196.76,41.49,6.86,8.88,101.04,164.84
69.14,14.05,37.27,23.25,5.24,34.89,128.1333333
111.84,89.8,73.5,47.17,9.02,107.65,270.4666667
22.87,167.39,78.9,15.02,0.95,111.42,145.26
68.24,147.66,69.73,45.9,8.29,134.52,151.0298507
102.31,23.62,6.66,29.24,8.28,179.25,238.7
50.75,25.26,91.89,32.97,3.44,155,181.5970149
106.73,79.33,90.61,30.86,5.9,193.72,264.3846154
83.43,198.67,92.76,48.28,6.21,136.37,175.7666667
8.68,130.88,51.62,4.63,4.53,149.97,174.0895522
148.74,37.09,63.7,26.42,2.02,41.66,322.3384615
13.38,172.68,28.61,8.71,1.12,110.32,148.7866667
90.05,162.9,55.81,31.04,5.61,59.16,142.2666667
34.7,12.38,55.24,24.36,4.69,87.96,87.96
136.83,175.24,90.57,24.94,0.32,85.54,313.1769231
113.39,102.03,18.38,3.13,6.35,52.54,275.6333333
29.47,57.04,83.66,32.73,9.81,72.02,103.66
34.45,117.99,64.68,11.66,5.27,115.38,122.4626866
74.53,23.3,41.47,47.38,9.73,40.04,146.1
64.96,133.31,65.68,10.36,7.78,38.05,122.54
101.61,185.14,59.14,47.69,3.47,120.28,236.3666667
146.86,37.43,29.9,22.5,9.76,121.08,320.8923077
89.24,48.58,17.34,38.85,9.22,137.8,195.1333333
96.85,105.52,80.82,22.9,7.06,98.87,220.5
117.4,11.7,71.3,24.41,7.11,195.01,289
47.45,165.85,69.81,29.18,6.81,166.72,199.0895522
28.01,77.23,58.08,33.03,6.42,194.44,266.2307692
118.37,142.9,21.36,48.53,5.05,56.47,292.2333333
100.75,180.99,33.31,2.72,6.53,181.98,234.2820513
113.08,59.22,31.35,21.92,7.52,56.2,274.6
73.72,39.38,36.52,47.57,1.76,178.94,226.4871795
65.61,81.89,66.1,7.99,5.63,164.02,195.0597015
119.06,18.01,38.14,21.48,1.42,49.02,294.5333333
128.21,67.57,93.63,3.35,8.01,151.18,306.5461538
66.62,115.6,75.51,25.71,2.3,90.27,119.7333333
115.02,78.61,50.03,18.91,7.18,180.85,281.0666667
132.05,37.39,35.11,24,1.91,55.01,309.5
26.13,73.29,93.66,31.91,8.85,141.1,160.8507463
121.38,166.75,14.16,5.34,7.08,51.15,301.2923077
115.41,160,18.24,14.35,6.56,144.61,282.3666667
123.89,18.78,36.78,38.16,1.16,138.6,303.2230769
86.69,185.8,71.88,16.32,2.31,133.08,186.6333333
5.42,156.42,88.14,20.06,8.04,25.78,137.9466667
32.96,135.18,27.43,44.41,6.23,87.77,123.7866667
65.22,165.52,90.11,1.07,7.11,59.75,144.0133333
121.03,168.42,91.79,2.47,8.47,194.06,301.0230769
69.95,170.91,9.31,29.1,1.97,158.21,186.3880597
61.89,81.67,11.49,29.86,3.38,126.75,139.4328358
109.28,92.84,40.61,10.55,9.36,182.81,261.9333333
18.48,31.38,95.4,19.75,7.56,175.9,218.6923077
30.93,30.71,61.75,27.9,0.24,185.59,243.5384615
106.28,86.56,65.18,16.35,4.23,189.16,252.6923077
146.94,165.15,87.28,32.56,7.18,125.82,320.9538462
145.54,40.14,76.34,43.06,9.55,173.18,319.8769231
67.62,43.29,53.8,24.48,4.67,122.53,133.1343284
92.23,75,63.22,33.15,8.64,81.44,205.1
101.43,17.43,7.67,2,8.27,182.8,236.3846154
124.29,145.57,41.6,11.46,8.44,102.3,303.5307692
146.75,93.46,50.62,49.36,6.38,59.66,320.8076923
82.34,181.61,7.07,1.34,1.26,30.17,172.1333333
115.64,172.17,55.73,9.47,7.72,90.94,283.1333333
119.55,141.8,62.27,1.31,1.28,193.71,296.1666667
27.02,18.03,94.07,43.99,4.48,113.61,119.8208955
24.89,76.74,96.84,21.89,0.94,54.22,116.84
66.96,80.53,10.91,41.4,8.15,145.41,167.2835821
67.46,124.47,50.07,41.23,1.35,43.56,122.5333333
109.5,173.17,74.99,28.85,5.8,124.83,262.6666667
125.8,51.07,89.86,38.82,1.43,132.94,304.6923077
7.86,52.76,57.77,5.87,1.95,37.81,71.9625
9.15,119.3,61.71,45.85,1.05,53.48,113.2
130.07,62.73,82.35,28.29,0.54,145.24,307.9769231
110.5,77.34,61.27,22.88,2.59,166.02,266
23.73,34.3,62.74,37.22,2.5,42.97,78.175
29.71,12.81,80.72,5.61,3.05,161.83,191.7910448
41.14,179.55,21.79,24.38,1.94,15.71,153.3666667
43.82,159.55,60.44,8.94,8.29,104.07,140.0333333
148.43,165.07,70.24,36.82,8.18,107.16,322.1
138.64,182.39,68.52,13.86,6.27,158.7,314.5692308
133.59,150.97,5.35,1.19,5.24,128.22,310.6846154
62.79,101.4,16.47,20.52,1.07,129.61,143.7014925
148.98,26.99,93.74,37.94,4.68,19.2,322.5230769
121.09,183.31,29.08,48.23,0.7,32.81,301.0692308
64.53,69.98,79.47,10.55,9.87,66.64,112.7666667
96.21,165.88,32.27,6.47,5.65,56.46,218.3666667
117.52,88.87,81.44,24.31,5.81,90.9,289.4
76.76,196.97,15.96,30.17,9.78,37.61,164.98
42.68,88.48,5.28,46.93,1.98,113.82,120.1343284
134.61,175.26,21.36,27.28,5.28,43.31,311.4692308
120.9,165.34,60.36,36.57,9.82,36.9,143.8933333
89.71,16.01,38.3,15.02,0.16,62.32,196.7
36.78,66.1,18.51,10.84,2.62,80.82,80.82
138.61,31.71,30.69,28.21,3.43,70.17,314.5461538
55.77,186.43,66.52,31.78,9.61,69.45,157.9533333
133.55,128.38,94.12,17.12,8.49,32.16,310.6538462
63.22,74.45,30.85,48.44,9.83,159.93,188.9552239
104.95,55.36,54.62,18.64,0.73,21.68,247.5
51.36,102.23,20.61,8.73,2.3,100.99,101.82
5.03,148.56,44.04,45.75,5.33,161.3,191
26.53,185.16,14.64,48.23,1.4,110.66,157.1066667
31.37,95.95,34.49,29.65,7.54,117.7,125.9253731
34.22,123.75,63.96,21.4,4.95,14.63,116.1666667
145.74,67.36,73.63,9.53,1.71,59.85,320.0307692
37.41,119.11,77.75,3.4,8.48,77.56,113.0733333
144.95,86.84,34.79,7.87,6.58,52.07,319.4230769
91.1,102.4,8.43,4.4,4.82,49.66,201.3333333
27.27,174.69,95.9,28.65,9.9,36.8,150.1266667
119.49,141.92,37.51,46.22,5.55,146.81,295.9666667
32.06,131.33,94.4,12.87,9.1,108.44,121.22
141.45,109.86,79.69,47.64,7.02,184.16,316.7307692
135.76,181.9,43.78,24.36,1.82,27.24,312.3538462
77.28,48.69,53.41,46.98,3.92,172.15,209.0769231
45.44,131.36,42.22,27.83,6.04,114.95,121.8208955
140.75,167.52,21.3,28.33,9.17,28.26,316.1923077
148.65,90.34,28.88,20.34,7.8,92.86,322.2692308
106.42,45.78,54.69,43.54,8.97,26.16,252.4
31.66,121.07,65.83,29.34,2.81,133.33,149.2537313
83.29,128.47,11.73,10.51,7.71,10.37,175.3
44.58,175.87,9.43,39.63,8.4,154.16,180.3432836
129.33,152.23,46.9,48.6,3.72,154.83,307.4076923
68.4,31.68,34.77,40.43,2.93,185.3,242.7948718
69.42,144.43,83.57,34.54,2.64,139.34,158.2238806
146.14,194.07,76.55,38.89,4.15,67.74,320.3384615
24.75,108.42,12.66,16.04,1.11,193.78,264.5384615
25.1,172.68,11.66,46.08,0.69,141.02,160.7313433
9.86,13.18,58.8,20.5,1.92,137.83,155.9701493
76.4,62.53,11.09,26.09,2.42,24.24,152.3333333
119.37,49.37,40.71,45.53,5.53,174.37,295.5666667
6.63,121.18,45.62,37.06,8.77,99.48,114.4533333
22.33,78.15,44.69,15.14,6.43,153.19,178.8955224
5.1,64.79,68.51,13.84,3.99,14.22,85.3875
32.55,85.12,73.08,16.32,2.67,103.39,104.5671642
76.84,21.59,12.23,10.47,3.31,186.98,247.1025641
85.03,123.33,69.54,1.71,2.28,150.86,181.1
26.27,114.49,68.18,22.61,9.79,141.17,160.9552239
36.9,100.44,76.04,32.85,9.53,14.58,94.8
120.58,132.8,64.45,23.82,0.84,191.15,257.7948718
113.81,119.17,22.66,47.89,8.14,180.73,277.0333333
69.53,194.26,61.43,11.52,4.2,70.7,163.1733333
109.05,156.42,99.45,31.74,7.08,166.16,261.1666667
13.23,91.16,31.39,15.55,9.25,126.3,138.761194
93.42,53.4,25.78,2.75,9.71,193.81,264.6153846
77.9,169.86,12.01,25.66,1.27,48.36,157.3333333
15.59,90.06,40.84,2.24,6.63,149.47,173.3432836
30.5,182.24,82.89,48.68,1.44,171.36,207.0512821
147.39,194.99,98.43,17.16,1.58,94.37,321.3
139.57,36.4,67.3,9.34,6.09,40.7,315.2846154
27.4,31.68,76.65,16.56,4.42,97.29,97.29
149.98,167.32,41.87,35.3,1.23,105.26,323.2923077
136.16,55.38,62.03,36.01,5.48,112.76,312.6615385
72.85,74.28,10.59,23.37,3.86,124.78,140.5
106.52,55.09,67.09,19.36,0.4,40.82,252.7333333
15.86,47.77,21.98,36.34,5.36,92.88,92.88
136.49,35.55,17.11,38.95,9.21,78.37,312.9153846
79.19,96.7,25.69,30.95,0.86,186.23,245.1794872
50.07,136.12,36.93,41.43,1.63,32.79,124.4133333
15.83,199.2,7.45,44.78,5.55,127.05,166.4666667
49.4,58.2,18.2,22.28,9.54,196.91,272.5641026
35.53,193.29,61.08,39.14,2.42,107.12,162.5266667
19.25,103.54,81.07,13.69,3.07,95.74,102.6933333
140.49,183.8,35.1,31.89,7.47,151.67,315.9923077
22.77,50.69,65.89,48,6.22,136.57,154.0895522
103.05,33.01,6.44,27.96,6.02,53.97,241.1666667
9.98,94.6,17.04,3.44,4.22,83.58,94.6
127.36,24.15,42.47,3.47,9.11,38.41,305.8923077
119.85,159.77,10.42,16.9,0.25,116.34,297.1666667
58.76,148.31,88,9.32,5.29,86.55,132.54
124.1,125.48,95.86,33.1,2.9,140.15,303.3846154
110.58,81.01,56.49,48.47,2.75,185.99,266.2666667
82.81,135.26,88.8,37.47,4.65,21.72,173.7
18.16,154.9,55.03,15.37,1.02,41.28,136.9333333
142.69,184.42,79.7,28.66,7.94,34.64,317.6846154
33.1,110.94,79.33,2.87,4.58,56.72,107.6266667
40.34,14.05,59.34,15.36,4.27,16.5,73.925
51.33,181.54,5.68,35.14,0.75,174.93,216.2051282
23.36,147.22,55.73,38.96,7.55,85.99,131.8133333
104.29,116.97,60.69,44.5,5.78,100.61,245.3
105.56,104.45,79.98,39.75,8.54,124.83,249.5333333
116.3,59.6,77.47,40.48,1.41,173.75,285.3333333
95.75,57.64,26.91,40.69,6.06,53.68,216.8333333
109,162.66,74.03,44.82,2.38,59.8,261
149.44,180.13,10.58,18.13,7.25,34.21,322.8769231
29.97,115.02,19.25,44.07,6.33,182.43,235.4358974
141.73,63.16,74.68,48.01,8.3,193.08,316.9461538
141.53,159.1,24.33,41.46,0.44,42.96,316.7923077
125.82,80.16,11.35,13.82,2.68,199.71,304.7076923
145.47,81.67,67.36,8.8,7.38,186.31,319.8230769
130.64,14.85,76.73,28.83,4.89,90.89,308.4153846
84.34,81.23,26.76,35.29,0.16,170.04,203.6666667
99.68,119.19,94.64,12.74,7.85,125.17,229.9333333
134.07,131.17,31.59,24.36,2.94,34.95,311.0538462
13.18,65.86,76.75,38.15,0.24,144.42,165.8059701
42.6,68.71,85.7,20.06,3.92,25.79,105.7
20.43,189.37,25.61,23.41,5.6,23.92,159.9133333
19.93,92.69,23.43,20.14,1.42,100.78,92.69
74.39,106.78,32.36,11.75,2.2,50.79,145.6333333
129.46,72.45,97.56,17.8,4.1,52.09,307.5076923
67.8,98.93,36.96,16.47,1.78,85.61,123.6666667
85.53,114.05,75.29,42.86,6.73,109.89,182.7666667
128.63,185.24,31.7,19.15,9.02,132.14,306.8692308
112.23,97.41,29.62,14.06,8.8,134.97,271.7666667
72.93,80.3,46.52,25.89,0.44,66.23,140.7666667
87.99,197.25,29.12,24.13,6.31,153.71,190.9666667
90.89,128.4,76.52,17.6,5.09,136.87,154.5373134
105.29,81.09,75.92,14.21,1.35,97.84,248.6333333
71.62,19.84,70.29,12.68,7.22,101.57,136.4
61.19,133.55,45.37,3.17,7.45,157.87,185.880597
125.66,138.14,24.58,4.66,3.74,105.86,304.5846154
117.4,73.38,24.59,13.24,8.06,166.82,289
135.61,165.63,21.24,17.98,5.62,169.98,312.2384615
58.22,193.62,13.78,4.09,4.63,43.28,162.7466667
44.2,184.42,96.64,3.55,8.48,133.52,156.6133333
87.12,65.35,83.41,14.71,2.11,182.64,235.974359
126.75,188.06,75.25,39.19,6.49,23.6,305.4230769
9.22,24.12,52.65,35.78,2.41,13.6,65.5625
56.79,83.3,33.95,46.86,4.64,69.01,93.98333333
14.72,191.31,64.22,4.96,8.59,84.61,161.2066667
35.75,195.94,83.49,3.19,1.04,119.32,164.2933333
146.38,192.14,53.2,41.13,7.01,189.69,320.5230769
122.83,171.48,49.65,5.22,8.93,13.77,302.4076923
64.99,23.66,35.84,6.54,4.95,57.56,114.3
68.17,148.57,81.46,8.64,4.24,59.82,132.7133333
27.12,198.92,19.43,41.53,0.13,124.96,166.28
38.61,102.66,7.97,8.33,5.54,12.09,102.1066667
49.52,149.52,82.33,19.09,0.17,149.48,173.358209
36.54,75.29,62.73,49.3,3.91,139.77,158.8656716
10.84,125.93,44.05,7.14,9.29,26.17,117.62
20.87,58.2,40.73,40.11,1.34,50.18,58.2
136.24,197.82,54.65,28.93,7.4,26.89,312.7230769
85.39,122.78,22.03,23.1,5.63,143.25,182.3
116.7,14.99,24.13,19.48,9.82,193.08,286.6666667
49.44,151.25,97.29,8.48,2.48,64.79,134.5
42.24,193.97,80.49,13.15,3.47,124.66,162.98
60.31,67.26,63.3,47.25,1.45,122.17,132.5970149
28.42,79.87,68.31,49.99,7.1,44.48,85.1375
38.6,11.53,31.15,19.5,3.39,57.3,63.66666667
61.01,127.25,5.51,42.33,1.9,114.04,120.4626866
127.87,199,20.21,26.7,9.84,90.04,306.2846154
85.77,193.98,12.08,2.92,5.78,148.55,183.5666667
69.75,85.07,76.15,32.42,6.63,154.56,180.9402985
99.04,199.14,92.52,3.14,8.21,147.82,227.8
126.93,85.2,33.89,48.63,3.14,198.72,305.5615385
87.71,40.46,76.88,10.31,1.46,104.89,190.0333333
73.21,128.63,38.04,13.97,0.17,78.57,141.7
146.43,16.96,72.57,33.98,2.24,118.06,320.5615385
40.79,119.06,92.41,31.06,5.62,62.33,113.04
113.65,104.99,13.22,28.64,6.95,88.52,276.5
111.9,35.08,79.46,20.92,4.27,176.19,270.6666667
98.11,137.76,10.38,36.39,1.43,135.62,224.7
124.84,69.04,65.02,16.22,3.54,130.25,303.9538462
76.82,198.08,19.39,13.68,3.87,45.34,165.72
141.52,82.94,96.82,3.94,0.81,191.54,316.7846154
139.34,128.95,80.02,8.01,8.72,91.12,315.1076923
105.68,125.56,97.18,8.65,5.22,10.52,249.9333333
74.43,44.98,88.98,26.64,4.66,161.73,191.641791
144.64,103.39,38.97,15.7,1.76,112.26,319.1846154
141.98,189.07,54.26,28.68,8.71,52.68,317.1384615
7.74,83.92,19.25,33.63,6.88,191.65,259.0769231
20.43,135.71,50.8,32.82,3.83,191.13,257.7435897
123.16,56.98,8.15,24.75,1.91,178.27,302.6615385
86.86,133.32,13.71,19.43,1.2,192.09,260.2051282
64.6,129.75,90.28,34.19,8.87,116.77,124.5373134
139.84,150.1,24.85,2.24,6.22,71.27,315.4923077
91.55,90.4,65.17,17.78,3.72,60.06,202.8333333
134.58,165.58,89.35,27.4,4.15,120.72,311.4461538
33.44,57.52,10.02,4.7,6.25,36.45,57.52
109.24,61.36,67.35,35.89,4.85,56.44,261.8
62.71,80.64,34.18,16.13,5.72,132.39,147.8507463
149.71,164.95,42.52,15.59,5.44,53.46,323.0846154
50.4,144,76.56,7.93,1.36,122.03,132.3880597
123.84,164.7,94.97,12.74,2.91,119.14,303.1846154
140.24,39.35,28.45,16.03,8.11,61.52,315.8
132.59,89.68,13.62,27.17,0.6,122.64,309.9153846
60.43,184.94,7.59,40.43,1.95,155.73,182.6865672
119.39,148.61,38.32,21.48,1.79,96.78,295.6333333
98.41,18.22,68.61,28.96,4.57,186.5,245.8717949
132.43,170.28,39.09,11.19,3.68,81.53,309.7923077
25.42,160.43,45.3,40.26,1.61,184.58,240.9487179
122.02,38.45,83.22,39.4,3.53,37.22,301.7846154
100.75,29.09,15.08,28.43,2.57,59.57,233.5
13.04,198,12.53,8.15,2.73,142.64,165.6666667
6.17,151.67,65.21,3.24,5.68,94.83,134.78
42.43,199.16,65.38,13.87,4.12,189.23,252.8717949
88.23,124.6,67.69,14.03,2.37,176.78,220.9487179
94.14,53.52,62.49,6.47,2.85,147.32,211.4666667
33.64,90.04,98.15,6.16,6.17,173.41,212.3076923
28.74,162.06,47.7,24.99,4.58,77.49,141.7066667
70.95,78.03,87.68,13.21,5.22,163.61,194.4477612
10.53,89.38,89.8,43.92,3.08,108.77,112.5970149
138.28,138.3,37.58,26.69,4.52,145.65,314.2923077
127.33,144.58,26.3,17.99,2.81,70.79,305.8692308
73.07,179.57,99.26,22.09,9.82,136.7,154.2835821
14.56,122.87,81.85,44.05,6.43,186.75,246.5128205
51.4,148.47,60.13,30.15,2.41,125.62,137.7462687
37.85,49.43,97.51,12.31,9.57,182.45,235.4871795
83.07,79.31,68.47,14.36,3.11,35.11,174.5666667
21.41,119.64,89.05,25.73,6.5,49.25,113.4266667
127.76,196.25,33.91,10.83,0.97,113.59,306.2
40.15,106.36,38.53,16.74,7.86,85.76,104.5733333
5.21,164,52.87,33.92,5.67,103.59,143
116.98,42.35,59.42,49.2,8.2,126.74,287.6
147.96,164.18,6.44,26.37,5.2,65.71,321.7384615
